1558602771.079822, 0
1558602771.095603, 1
1558602771.112929, 0
1558602771.129524, 6
1558602771.146059, 4
1558602771.164819, 4
1558602771.180226, 8
1558602771.195197, 16
1558602771.210606, 18
1558602771.227001, 20
1558602771.241337, 22
1558602771.256545, 26
1558602771.272194, 32
1558602771.286914, 35
1558602771.302789, 40
1558602771.318346, 46
1558602771.333594, 48
1558602771.348607, 54
1558602771.363024, 58
1558602771.378237, 63
1558602771.396357, 68
1558602771.410885, 73
1558602771.428447, 76
1558602771.445922, 80
1558602771.463322, 84
1558602771.478170, 90
1558602771.494096, 95
1558602771.509657, 98
1558602771.525871, 105
1558602771.545340, 109
1558602771.561187, 115
1558602771.577608, 119
1558602771.592832, 122
1558602771.608196, 127
1558602771.624125, 133
1558602771.638731, 136
1558602771.654479, 139
1558602771.669999, 146
1558602771.686537, 149
1558602771.703065, 150
1558602771.719486, 149
1558602771.735323, 150
1558602771.750964, 149
1558602771.766602, 149
1558602771.782995, 150
1558602771.798683, 150
1558602771.815391, 149
1558602771.831583, 150
1558602771.847231, 150
1558602771.863057, 149
1558602771.877745, 150
1558602771.892915, 150
1558602771.908783, 150
1558602771.923957, 149
1558602771.939162, 149
1558602771.954354, 149
1558602771.970180, 150
1558602771.985263, 149
1558602772.000562, 150
1558602772.014657, 149
1558602772.030371, 149
1558602772.045100, 150
1558602772.061329, 150
1558602772.076605, 149
1558602772.092266, 149
1558602772.107201, 150
1558602772.122613, 150
1558602772.137566, 150
1558602772.152230, 150
1558602772.167449, 149
1558602772.182521, 149
1558602772.197528, 149
1558602772.213065, 150
1558602772.228475, 150
1558602772.243419, 149
1558602772.258180, 149
1558602772.274158, 150
1558602772.289855, 150
1558602772.305062, 149
1558602772.320096, 149
1558602772.335580, 149
1558602772.350183, 149
1558602772.365084, 150
1558602772.382447, 149
1558602772.397778, 150
1558602772.413465, 150
1558602772.432338, 150
1558602772.449431, 149
1558602772.465141, 150
1558602772.479968, 150
1558602772.493916, 150
1558602772.509618, 149
1558602772.524948, 149
1558602772.539346, 149
1558602772.554962, 150
1558602772.570832, 150
1558602772.585755, 149
1558602772.601043, 149
1558602772.615612, 149
1558602772.631120, 149
1558602772.648403, 149
1558602772.663244, 149
1558602772.678648, 150
1558602772.693974, 149
1558602772.709814, 149
1558602772.725349, 150
1558602772.741609, 150
1558602772.756038, 150
1558602772.770708, 149
1558602772.786481, 148
1558602772.804038, 149
1558602772.818677, 149
1558602772.833919, 150
1558602772.849728, 149
1558602772.864884, 148
1558602772.880403, 148
1558602772.895478, 149
1558602772.909418, 150
1558602772.924271, 149
1558602772.939073, 149
1558602772.954990, 150
1558602772.970248, 149
1558602772.985265, 150
1558602773.000228, 150
1558602773.016135, 149
1558602773.031643, 150
1558602773.047702, 150
1558602773.063562, 150
1558602773.078266, 149
1558602773.093567, 150
1558602773.109432, 149
1558602773.124666, 146
1558602773.140170, 150
1558602773.157417, 149
1558602773.173195, 149
1558602773.187827, 150
1558602773.202749, 149
1558602773.217364, 148
1558602773.233604, 148
1558602773.248620, 149
1558602773.263560, 149
1558602773.278570, 148
1558602773.293273, 147
1558602773.309183, 147
1558602773.323961, 148
1558602773.339615, 150
1558602773.354881, 149
1558602773.370402, 148
1558602773.384729, 144
1558602773.399519, 144
1558602773.414359, 145
1558602773.428828, 147
1558602773.443463, 149
1558602773.458431, 146
1558602773.473411, 145
1558602773.488398, 147
1558602773.503146, 145
1558602773.517452, 143
1558602773.532315, 145
1558602773.547542, 144
1558602773.562634, 148
1558602773.577515, 149
1558602773.592033, 147
1558602773.607283, 145
1558602773.622148, 145
1558602773.637131, 148
1558602773.651773, 148
1558602773.666509, 148
1558602773.683178, 146
1558602773.698535, 148
1558602773.714136, 149
1558602773.728811, 147
1558602773.744445, 146
1558602773.759421, 145
1558602773.774468, 146
1558602773.789009, 149
1558602773.804342, 150
1558602773.819373, 148
1558602773.834144, 149
1558602773.849881, 146
1558602773.864970, 147
1558602773.879423, 148
1558602773.895321, 148
1558602773.910467, 146
1558602773.925959, 145
1558602773.941309, 147
1558602773.957724, 148
1558602773.972969, 145
1558602773.988963, 145
1558602774.003621, 144
1558602774.019292, 146
1558602774.034508, 149
1558602774.049563, 148
1558602774.065002, 150
1558602774.079829, 149
1558602774.095431, 147
1558602774.111057, 150
1558602774.125614, 149
1558602774.140712, 149
1558602774.154978, 145
1558602774.170356, 146
1558602774.184961, 148
1558602774.199898, 148
1558602774.214714, 146
1558602774.230105, 145
1558602774.244852, 146
1558602774.259340, 148
1558602774.275202, 149
1558602774.289958, 148
1558602774.304974, 150
1558602774.320343, 148
1558602774.335927, 149
1558602774.352071, 148
1558602774.367355, 144
1558602774.381781, 140
1558602774.398139, 134
1558602774.413355, 130
1558602774.430004, 128
1558602774.446553, 122
1558602774.466629, 114
1558602774.481283, 109
1558602774.495449, 105
1558602774.510359, 102
1558602774.526756, 98
1558602774.541514, 95
1558602774.559113, 95
1558602774.575457, 92
1558602774.590405, 93
1558602774.606498, 93
1558602774.622509, 92
1558602774.639187, 92
1558602774.655766, 94
1558602774.672470, 95
1558602774.688868, 96
1558602774.705173, 93
1558602774.720402, 88
1558602774.736201, 82
1558602774.750360, 77
1558602774.765720, 71
1558602774.779785, 64
1558602774.793952, 58
1558602774.808738, 55
1558602774.825480, 53
1558602774.840346, 47
1558602774.855444, 41
