1558601905.863685, 0
1558601905.878072, 1
1558601905.893426, 0
1558601905.911875, 6
1558601905.926687, 0
1558601905.941585, 5
1558601905.958016, 7
1558601905.973399, 16
1558601905.989138, 17
1558601906.004090, 20
1558601906.019279, 21
1558601906.034194, 27
1558601906.048947, 31
1558601906.064650, 34
1558601906.079863, 39
1558601906.095667, 45
1558601906.110495, 49
1558601906.126366, 49
1558601906.141353, 49
1558601906.156495, 50
1558601906.171714, 50
1558601906.187348, 50
1558601906.202612, 49
1558601906.218437, 50
1558601906.237879, 50
1558601906.257912, 50
1558601906.277722, 49
1558601906.298360, 50
1558601906.317739, 50
1558601906.336505, 50
1558601906.355252, 48
1558601906.370762, 48
1558601906.384975, 50
1558601906.399365, 49
1558601906.414431, 50
1558601906.430743, 50
1558601906.446508, 49
1558601906.462235, 50
1558601906.477369, 50
1558601906.492320, 49
1558601906.508048, 49
1558601906.522710, 48
1558601906.537674, 48
1558601906.553019, 47
1558601906.567788, 50
1558601906.582477, 49
1558601906.597749, 50
1558601906.613023, 49
1558601906.628203, 49
1558601906.643128, 49
1558601906.658666, 49
1558601906.672985, 48
1558601906.687790, 50
1558601906.702485, 48
1558601906.717724, 47
1558601906.733040, 47
1558601906.748374, 49
1558601906.768887, 50
1558601906.788990, 48
1558601906.809473, 47
1558601906.824689, 47
1558601906.840102, 49
1558601906.854828, 47
1558601906.869467, 48
1558601906.884013, 50
1558601906.897843, 49
1558601906.912340, 46
1558601906.926196, 48
1558601906.940477, 48
1558601906.955261, 46
1558601906.969139, 43
1558601906.983067, 43
1558601906.997237, 37
1558601907.011490, 33
1558601907.025847, 27
1558601907.041105, 21
1558601907.055993, 16
1558601907.070396, 16
1558601907.085070, 19
1558601907.099104, 18
1558601907.113260, 18
1558601907.127646, 18
1558601907.142091, 16
1558601907.155953, 16
1558601907.170062, 14
1558601907.184871, 17
1558601907.198733, 16
1558601907.213245, 16
1558601907.228162, 15
1558601907.244289, 15
1558601907.259693, 15
1558601907.275007, 16
1558601907.289540, 18
1558601907.304246, 17
1558601907.319356, 20
1558601907.334599, 18
1558601907.349986, 19
1558601907.364632, 16
1558601907.379938, 16
1558601907.394672, 18
1558601907.408987, 19
1558601907.423734, 17
1558601907.439123, 17
1558601907.454058, 17
1558601907.470439, 18
1558601907.485786, 18
1558601907.501642, 19
1558601907.516489, 20
1558601907.532918, 19
1558601907.548071, 18
1558601907.563192, 19
1558601907.578777, 19
1558601907.598876, 19
1558601907.618163, 21
1558601907.637538, 19
1558601907.657310, 19
1558601907.673358, 19
1558601907.688580, 19
1558601907.703542, 21
1558601907.718515, 21
1558601907.734006, 19
1558601907.750058, 19
1558601907.765746, 20
1558601907.782750, 21
1558601907.797966, 21
1558601907.813841, 22
1558601907.829062, 22
1558601907.844806, 22
1558601907.860023, 22
1558601907.875663, 21
1558601907.891401, 22
1558601907.906237, 21
1558601907.921926, 22
1558601907.938018, 22
1558601907.953281, 21
1558601907.968028, 21
1558601907.983199, 22
1558601907.998597, 23
1558601908.014054, 24
1558601908.030556, 25
1558601908.047154, 22
1558601908.062216, 24
1558601908.077259, 22
1558601908.092193, 24
1558601908.106638, 23
1558601908.121933, 23
1558601908.137074, 23
1558601908.158353, 23
1558601908.176897, 24
1558601908.191968, 25
1558601908.207646, 24
1558601908.222679, 24
1558601908.238606, 24
1558601908.253820, 24
1558601908.268793, 24
1558601908.283754, 24
1558601908.298511, 24
1558601908.314190, 25
1558601908.329406, 25
1558601908.345039, 25
1558601908.361130, 24
1558601908.376462, 25
1558601908.391599, 25
1558601908.408035, 26
1558601908.423420, 26
1558601908.438589, 26
1558601908.454133, 26
1558601908.469275, 25
1558601908.484238, 26
1558601908.500212, 27
1558601908.520830, 26
1558601908.539388, 25
1558601908.558815, 26
1558601908.578103, 25
1558601908.597843, 27
1558601908.618421, 27
1558601908.634457, 26
1558601908.650167, 27
1558601908.665957, 27
1558601908.682253, 26
1558601908.697316, 27
1558601908.712921, 27
1558601908.728126, 27
1558601908.743245, 28
1558601908.757814, 26
1558601908.772971, 26
1558601908.787800, 26
1558601908.803334, 27
1558601908.818165, 28
1558601908.833765, 28
1558601908.849419, 28
1558601908.864726, 28
1558601908.881032, 28
1558601908.897987, 28
1558601908.913726, 27
1558601908.928870, 28
1558601908.943994, 28
1558601908.959512, 28
1558601908.974994, 28
1558601908.990506, 28
1558601909.006417, 29
1558601909.022032, 30
1558601909.037469, 30
1558601909.052386, 29
1558601909.067369, 29
1558601909.082512, 28
1558601909.097146, 29
1558601909.112239, 29
1558601909.127612, 29
1558601909.142576, 29
1558601909.157258, 30
1558601909.172078, 30
1558601909.187872, 28
1558601909.202888, 29
1558601909.218801, 30
1558601909.233805, 30
1558601909.249543, 31
1558601909.265004, 30
1558601909.279985, 30
1558601909.295885, 29
1558601909.311162, 31
1558601909.327011, 31
1558601909.343189, 30
1558601909.358687, 31
1558601909.373341, 31
1558601909.388817, 30
1558601909.403296, 30
1558601909.417823, 32
1558601909.433530, 32
1558601909.448644, 31
1558601909.463560, 32
1558601909.478301, 31
1558601909.493777, 31
1558601909.508614, 33
1558601909.523786, 31
1558601909.538672, 31
1558601909.553976, 33
1558601909.573194, 33
1558601909.587951, 31
1558601909.602681, 31
1558601909.617205, 32
1558601909.632344, 32
1558601909.648655, 34
1558601909.663994, 33
1558601909.679342, 32
1558601909.694445, 32
1558601909.709397, 33
1558601909.724729, 33
1558601909.739667, 34
1558601909.755443, 35
1558601909.770810, 34
1558601909.786723, 33
1558601909.801929, 35
1558601909.817384, 34
1558601909.833596, 36
1558601909.848661, 35
1558601909.863405, 34
1558601909.879196, 34
1558601909.894541, 33
1558601909.909575, 34
1558601909.924674, 35
1558601909.939875, 34
1558601909.955191, 34
1558601909.969944, 34
1558601909.985105, 34
1558601910.000234, 34
1558601910.015208, 35
1558601910.030915, 35
1558601910.046570, 35
1558601910.061482, 35
1558601910.076278, 36
1558601910.091949, 35
1558601910.106597, 35
1558601910.121694, 36
1558601910.137384, 35
1558601910.153047, 35
1558601910.167577, 35
1558601910.182882, 35
1558601910.199223, 36
1558601910.214331, 37
1558601910.229857, 35
1558601910.245851, 36
1558601910.261527, 36
1558601910.277439, 35
1558601910.292692, 35
1558601910.307957, 37
1558601910.323278, 36
1558601910.338942, 36
1558601910.354020, 36
1558601910.369810, 36
1558601910.384967, 36
1558601910.400184, 36
1558601910.415246, 38
1558601910.430478, 37
1558601910.445611, 37
1558601910.461158, 37
1558601910.481955, 36
1558601910.500363, 37
1558601910.515843, 37
1558601910.530836, 38
1558601910.545937, 37
1558601910.562458, 37
1558601910.580708, 38
1558601910.596127, 36
1558601910.611310, 37
1558601910.626775, 38
1558601910.642639, 38
1558601910.657387, 38
1558601910.672927, 38
1558601910.689109, 37
1558601910.703986, 39
1558601910.718961, 37
1558601910.734216, 39
1558601910.749671, 39
1558601910.764924, 39
1558601910.780706, 39
1558601910.796441, 38
1558601910.811136, 38
1558601910.825704, 38
1558601910.840788, 40
1558601910.855832, 40
1558601910.871482, 39
1558601910.886684, 40
1558601910.902122, 40
1558601910.922360, 39
1558601910.943699, 41
1558601910.963240, 40
1558601910.983275, 40
1558601911.002884, 40
1558601911.024265, 40
1558601911.038818, 39
1558601911.054561, 40
1558601911.070417, 41
1558601911.084586, 41
1558601911.099969, 41
1558601911.119998, 40
1558601911.138632, 40
1558601911.158135, 40
1558601911.173833, 41
1558601911.188955, 40
1558601911.204116, 39
1558601911.218972, 42
1558601911.234065, 42
1558601911.248571, 42
1558601911.264390, 41
1558601911.279647, 42
1558601911.294598, 41
1558601911.310139, 40
1558601911.326122, 41
1558601911.341818, 41
1558601911.356126, 40
1558601911.371593, 41
1558601911.385404, 42
1558601911.400373, 42
1558601911.414895, 42
1558601911.430495, 42
1558601911.449269, 42
1558601911.468586, 41
1558601911.487491, 42
1558601911.507727, 43
1558601911.526537, 42
1558601911.546793, 42
1558601911.567424, 43
1558601911.588355, 41
1558601911.608884, 43
1558601911.628944, 43
1558601911.649693, 42
1558601911.669560, 42
1558601911.683918, 43
1558601911.699336, 43
1558601911.714554, 44
1558601911.729532, 45
1558601911.744520, 45
1558601911.760029, 46
1558601911.774675, 45
1558601911.790374, 45
1558601911.805620, 44
1558601911.820458, 43
1558601911.834547, 44
1558601911.850269, 44
1558601911.866086, 43
1558601911.882030, 44
1558601911.897264, 44
1558601911.912865, 44
1558601911.928522, 44
1558601911.943087, 44
1558601911.957726, 45
1558601911.972494, 44
1558601911.988389, 44
1558601912.003945, 44
1558601912.018494, 44
1558601912.034210, 44
1558601912.053451, 44
1558601912.073818, 45
1558601912.092749, 46
1558601912.111528, 46
1558601912.131992, 45
1558601912.151179, 45
1558601912.165788, 46
1558601912.181148, 45
1558601912.196521, 45
1558601912.210959, 45
1558601912.231876, 45
1558601912.253024, 45
1558601912.272582, 46
1558601912.292995, 46
1558601912.313611, 47
1558601912.329561, 46
1558601912.344413, 46
1558601912.359659, 45
1558601912.374960, 46
1558601912.390919, 46
1558601912.407992, 45
1558601912.423420, 45
1558601912.438842, 47
1558601912.454066, 46
1558601912.470217, 47
1558601912.486041, 47
1558601912.501780, 46
1558601912.521222, 46
1558601912.540149, 46
1558601912.554051, 46
1558601912.569579, 48
1558601912.584346, 48
1558601912.599188, 47
1558601912.613694, 47
1558601912.629484, 46
1558601912.644960, 46
1558601912.660191, 47
1558601912.676057, 47
1558601912.691838, 47
1558601912.707234, 47
1558601912.723171, 48
1558601912.743936, 48
1558601912.763112, 47
1558601912.782856, 47
1558601912.802770, 47
1558601912.821511, 49
1558601912.841526, 48
1558601912.861676, 47
1558601912.881144, 47
1558601912.901358, 48
1558601912.920567, 48
1558601912.940833, 49
1558601912.960587, 49
1558601912.980546, 48
1558601913.000469, 49
1558601913.020827, 50
1558601913.042152, 49
1558601913.058262, 48
1558601913.077684, 48
1558601913.097375, 49
1558601913.116645, 50
1558601913.135912, 49
1558601913.156531, 50
1558601913.176010, 48
1558601913.197781, 49
1558601913.216989, 49
1558601913.235981, 49
1558601913.255182, 48
1558601913.270683, 48
1558601913.285859, 49
1558601913.305108, 48
1558601913.324089, 50
1558601913.342803, 48
1558601913.365098, 48
1558601913.385166, 47
1558601913.404226, 48
1558601913.425383, 48
1558601913.445163, 46
1558601913.464947, 46
1558601913.485234, 41
1558601913.505675, 39
1558601913.525788, 39
1558601913.544594, 39
1558601913.566198, 30
1558601913.588430, 22
1558601913.608208, 21
1558601913.627384, 23
1558601913.647189, 22
1558601913.666459, 22
1558601913.685564, 22
1558601913.704281, 21
1558601913.723646, 22
1558601913.743420, 23
1558601913.763559, 23
1558601913.784007, 22
1558601913.804699, 23
1558601913.823426, 24
1558601913.843671, 24
1558601913.863981, 23
1558601913.883663, 23
1558601913.902750, 23
1558601913.923452, 24
1558601913.943868, 24
1558601913.961747, 24
1558601913.981022, 24
1558601914.001495, 24
1558601914.021808, 26
1558601914.041819, 25
1558601914.061717, 25
1558601914.080625, 26
1558601914.100588, 25
1558601914.120498, 24
1558601914.139996, 27
1558601914.155203, 26
1558601914.170614, 26
1558601914.185826, 26
1558601914.200683, 25
1558601914.216246, 24
1558601914.231594, 27
1558601914.247466, 26
1558601914.262618, 27
1558601914.278670, 27
1558601914.294984, 25
1558601914.309918, 26
1558601914.325234, 25
1558601914.341182, 27
1558601914.356688, 28
1558601914.371506, 27
1558601914.387068, 27
1558601914.402181, 26
1558601914.417098, 27
1558601914.431818, 28
1558601914.451136, 27
1558601914.470448, 28
1558601914.490660, 28
1558601914.507205, 27
1558601914.522827, 26
1558601914.538552, 28
1558601914.553877, 28
1558601914.569811, 29
1558601914.584823, 29
1558601914.599823, 27
1558601914.615201, 27
1558601914.630518, 28
1558601914.645624, 30
1558601914.661714, 29
1558601914.677078, 29
1558601914.692697, 30
1558601914.707532, 27
1558601914.722583, 28
1558601914.737561, 30
1558601914.752774, 30
1558601914.768390, 29
1558601914.783326, 30
1558601914.798996, 30
1558601914.813627, 29
1558601914.829871, 30
1558601914.845668, 31
1558601914.861451, 29
1558601914.876974, 31
1558601914.892665, 31
1558601914.907427, 31
1558601914.923187, 30
1558601914.938449, 30
1558601914.953747, 31
1558601914.969399, 31
1558601914.985123, 30
1558601915.000849, 32
1558601915.016814, 30
1558601915.032514, 29
1558601915.047424, 31
1558601915.063374, 31
1558601915.078487, 33
1558601915.094508, 32
1558601915.108836, 32
1558601915.123533, 31
1558601915.138190, 32
1558601915.153452, 31
1558601915.169249, 33
1558601915.184412, 32
1558601915.199051, 31
1558601915.214274, 32
1558601915.229357, 32
1558601915.245006, 32
1558601915.260204, 33
1558601915.279662, 33
1558601915.300135, 33
1558601915.320038, 33
1558601915.341707, 32
1558601915.356612, 34
1558601915.372440, 34
1558601915.387192, 34
1558601915.401946, 33
1558601915.417271, 32
1558601915.431530, 32
1558601915.446734, 33
1558601915.461717, 34
1558601915.480343, 34
1558601915.498473, 35
1558601915.517932, 33
1558601915.538048, 33
1558601915.553835, 34
1558601915.568942, 34
1558601915.584060, 35
1558601915.605770, 35
1558601915.625206, 33
1558601915.645052, 34
1558601915.661718, 35
1558601915.677315, 35
1558601915.692762, 34
1558601915.708259, 36
1558601915.724115, 34
1558601915.739124, 35
1558601915.753485, 35
1558601915.767564, 36
1558601915.781302, 35
1558601915.796321, 35
1558601915.810480, 35
1558601915.824315, 34
1558601915.838644, 37
1558601915.852652, 37
1558601915.865995, 37
1558601915.880405, 37
1558601915.894540, 36
1558601915.908832, 36
1558601915.923038, 36
1558601915.937374, 37
1558601915.951942, 36
1558601915.967069, 37
1558601915.981383, 37
1558601915.996594, 37
1558601916.010686, 36
1558601916.025288, 36
1558601916.039014, 38
1558601916.053013, 37
1558601916.066758, 37
1558601916.080484, 37
1558601916.096051, 38
1558601916.110802, 38
1558601916.126782, 36
1558601916.142713, 38
1558601916.157974, 37
1558601916.173197, 37
1558601916.188822, 37
1558601916.204488, 38
1558601916.219889, 38
1558601916.235793, 35
1558601916.251057, 39
1558601916.266460, 39
1558601916.281389, 38
1558601916.297465, 38
1558601916.315559, 38
1558601916.331263, 37
1558601916.347643, 39
1558601916.366634, 38
1558601916.381615, 39
1558601916.397769, 38
1558601916.413541, 39
1558601916.428889, 39
1558601916.444832, 38
1558601916.461136, 39
1558601916.476771, 40
1558601916.492714, 40
1558601916.507885, 38
1558601916.523767, 39
1558601916.538698, 39
1558601916.554115, 39
1558601916.569204, 40
1558601916.584814, 40
1558601916.599866, 39
1558601916.614820, 38
1558601916.630182, 40
1558601916.644500, 39
1558601916.658763, 39
1558601916.673959, 40
1558601916.689379, 40
1558601916.704995, 40
1558601916.720107, 40
1558601916.735180, 40
1558601916.750748, 40
1558601916.765167, 41
1558601916.779071, 41
1558601916.794492, 41
1558601916.810193, 41
1558601916.825926, 40
1558601916.841284, 40
1558601916.856332, 41
1558601916.871877, 40
1558601916.887217, 41
1558601916.902329, 42
1558601916.918480, 42
1558601916.933807, 41
1558601916.949353, 42
1558601916.969129, 41
1558601916.989710, 43
1558601917.009671, 42
1558601917.026116, 41
1558601917.046772, 42
1558601917.067550, 41
1558601917.086509, 42
1558601917.105021, 41
1558601917.124630, 42
1558601917.143777, 42
1558601917.162728, 43
1558601917.182168, 42
1558601917.197305, 43
1558601917.211898, 42
1558601917.226689, 43
1558601917.241715, 43
1558601917.256834, 42
1558601917.272140, 42
1558601917.287665, 42
1558601917.307669, 42
1558601917.328614, 44
1558601917.348578, 44
1558601917.367857, 43
1558601917.388572, 43
1558601917.409963, 43
1558601917.431193, 43
1558601917.450641, 43
1558601917.470842, 43
1558601917.490595, 44
1558601917.509692, 43
1558601917.529033, 43
1558601917.546904, 45
1558601917.566739, 43
1558601917.582472, 45
1558601917.597729, 44
1558601917.612655, 45
1558601917.628337, 45
1558601917.644631, 44
1558601917.659696, 45
1558601917.675438, 44
1558601917.691014, 44
1558601917.706250, 45
1558601917.725791, 45
1558601917.747798, 46
1558601917.767838, 44
1558601917.786045, 45
1558601917.806810, 45
1558601917.825948, 46
1558601917.844590, 46
1558601917.864285, 45
1558601917.883994, 45
1558601917.903752, 45
1558601917.923421, 44
1558601917.943110, 45
1558601917.962871, 46
1558601917.982513, 45
1558601918.004991, 46
1558601918.024907, 46
1558601918.044347, 45
1558601918.063964, 47
1558601918.084684, 46
1558601918.104921, 47
1558601918.119906, 47
1558601918.134209, 46
1558601918.149620, 46
1558601918.164729, 46
1558601918.179647, 47
1558601918.194939, 47
1558601918.209924, 46
1558601918.225204, 46
1558601918.241309, 47
1558601918.256090, 47
1558601918.275983, 47
1558601918.295169, 47
1558601918.314721, 47
1558601918.334847, 47
1558601918.354099, 48
1558601918.374674, 48
1558601918.395596, 47
1558601918.415496, 48
1558601918.437261, 47
1558601918.456760, 49
1558601918.477100, 48
1558601918.496917, 47
1558601918.517139, 48
1558601918.535996, 47
1558601918.554803, 49
1558601918.574248, 48
1558601918.595365, 48
1558601918.614886, 47
1558601918.633840, 48
1558601918.654641, 49
1558601918.670101, 49
1558601918.685594, 49
1558601918.700633, 48
1558601918.715451, 48
1558601918.730346, 49
1558601918.745719, 49
1558601918.761764, 49
1558601918.777198, 50
1558601918.792930, 49
1558601918.808341, 48
1558601918.823418, 49
1558601918.839357, 49
1558601918.854569, 48
1558601918.870273, 49
1558601918.885108, 48
1558601918.901343, 48
1558601918.917123, 48
1558601918.931958, 48
1558601918.947622, 49
1558601918.963059, 50
1558601918.982638, 50
1558601919.002097, 49
1558601919.022955, 49
1558601919.042173, 48
1558601919.061185, 49
1558601919.082348, 49
1558601919.101327, 48
1558601919.120269, 49
1558601919.141050, 49
1558601919.163485, 48
1558601919.178592, 49
1558601919.193574, 49
1558601919.207777, 48
1558601919.223050, 48
1558601919.238262, 48
1558601919.252688, 42
1558601919.267804, 39
1558601919.283016, 40
1558601919.297856, 41
1558601919.312103, 39
1558601919.326717, 32
1558601919.342158, 27
1558601919.356657, 22
1558601919.371259, 22
1558601919.386431, 23
1558601919.401632, 22
1558601919.417495, 22
1558601919.433119, 21
1558601919.447802, 23
1558601919.462840, 22
1558601919.478050, 23
1558601919.493087, 24
1558601919.508580, 23
1558601919.527881, 23
1558601919.543562, 22
1558601919.558782, 23
1558601919.573944, 25
1558601919.588790, 24
1558601919.604294, 24
1558601919.620114, 23
1558601919.635207, 23
1558601919.651779, 24
1558601919.666861, 24
1558601919.682854, 25
1558601919.698068, 26
1558601919.714619, 25
1558601919.729786, 24
1558601919.745980, 24
1558601919.764209, 24
1558601919.783787, 26
1558601919.804676, 25
1558601919.825051, 25
1558601919.845697, 25
1558601919.866137, 25
1558601919.887235, 25
1558601919.907971, 27
1558601919.928706, 26
1558601919.948829, 25
1558601919.969476, 26
1558601919.990012, 27
1558601920.010578, 26
1558601920.031615, 27
1558601920.047453, 26
1558601920.062540, 26
1558601920.077747, 27
1558601920.093142, 28
1558601920.108553, 28
1558601920.123160, 27
1558601920.138370, 29
1558601920.152808, 27
1558601920.167269, 27
1558601920.182843, 29
1558601920.197744, 28
1558601920.214129, 27
1558601920.229239, 29
1558601920.248833, 27
1558601920.268800, 28
1558601920.288830, 28
1558601920.309033, 29
1558601920.328682, 28
1558601920.343700, 29
1558601920.358367, 28
1558601920.373565, 28
1558601920.388761, 30
1558601920.404172, 29
1558601920.419524, 30
1558601920.434988, 30
1558601920.450616, 29
1558601920.465964, 29
1558601920.481812, 30
1558601920.497036, 29
1558601920.512229, 31
1558601920.527445, 30
1558601920.547755, 30
1558601920.567701, 29
1558601920.583138, 31
1558601920.598536, 30
1558601920.614102, 31
1558601920.630167, 32
1558601920.646721, 31
1558601920.661682, 31
1558601920.677149, 32
1558601920.693078, 33
1558601920.708220, 32
1558601920.723133, 33
1558601920.739121, 31
1558601920.754642, 30
1558601920.768987, 31
1558601920.783212, 33
1558601920.798331, 33
1558601920.813471, 32
1558601920.828835, 32
1558601920.844630, 32
1558601920.859843, 31
1558601920.875075, 32
1558601920.889684, 33
1558601920.905068, 32
1558601920.920068, 32
1558601920.935561, 32
1558601920.950515, 32
1558601920.965392, 33
1558601920.980242, 32
1558601920.994757, 32
1558601921.009654, 33
1558601921.024782, 34
1558601921.039895, 32
1558601921.059878, 33
1558601921.078799, 33
1558601921.098569, 34
1558601921.117995, 33
1558601921.133454, 33
1558601921.148636, 34
1558601921.164472, 34
1558601921.179164, 33
1558601921.193073, 34
1558601921.208251, 33
1558601921.223172, 34
1558601921.238231, 35
1558601921.253987, 34
1558601921.269838, 34
1558601921.284790, 35
1558601921.298861, 34
1558601921.313834, 35
1558601921.329641, 35
1558601921.344981, 36
1558601921.360279, 34
1558601921.375647, 35
1558601921.391890, 35
1558601921.406528, 35
1558601921.421253, 36
1558601921.441181, 36
1558601921.462690, 36
1558601921.479090, 36
1558601921.497550, 35
1558601921.513168, 36
1558601921.528366, 35
1558601921.548384, 36
1558601921.568310, 35
1558601921.588673, 36
1558601921.608619, 36
1558601921.628509, 36
1558601921.644242, 36
1558601921.662550, 37
1558601921.678402, 35
1558601921.693904, 36
1558601921.709649, 36
1558601921.725556, 37
1558601921.741709, 37
1558601921.757731, 37
1558601921.773128, 37
1558601921.787720, 37
1558601921.803125, 36
1558601921.818750, 37
1558601921.833887, 38
1558601921.849282, 37
1558601921.865104, 37
1558601921.880454, 36
1558601921.895492, 37
1558601921.910575, 36
1558601921.925245, 37
1558601921.940563, 38
1558601921.955079, 38
1558601921.970918, 39
1558601921.986258, 37
1558601922.001697, 38
1558601922.018246, 38
1558601922.033673, 39
1558601922.049217, 38
1558601922.064452, 38
1558601922.085681, 38
1558601922.103213, 38
1558601922.119088, 38
1558601922.135274, 38
1558601922.150443, 39
1558601922.169518, 39
1558601922.188874, 39
1558601922.210158, 39
1558601922.229792, 39
1558601922.244734, 39
1558601922.259535, 40
1558601922.275240, 39
1558601922.290783, 38
1558601922.307262, 40
1558601922.322561, 40
1558601922.337963, 39
1558601922.353359, 40
1558601922.368955, 41
1558601922.384310, 41
1558601922.399763, 40
1558601922.415855, 40
1558601922.430583, 40
